ticker,ctype,et,session,p_pre,p_first,gap,gap_min,up10_hit,up10_min,up10_gap_share,up10_in_gap,dn10_hit,dn10_min,up20_hit,up20_min,up20_gap_share,up20_in_gap,dn20_hit,dn20_min,up50_hit,up50_min,up50_gap_share,up50_in_gap,dn50_hit,dn50_min
BLZE,passive 13G,2026-07-27 16:25:24-04:00,after-hours,12.31,12.055000305175781,-0.020714841171748155,1024.6,False,,,False,True,1068.6,False,,,False,False,,False,,,False,False,
BMBL,passive 13G,2026-07-27 16:25:25-04:00,after-hours,2.96,2.9600000381469727,1.2887490852264705e-08,1024.5833333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
BMI,periodic 10-Q/K,2026-07-23 15:58:44-04:00,regular,123.32499694824219,123.3499984741211,0.00020272877760052488,0.26666666666666666,False,,,False,False,,False,,,False,False,,False,,,False,False,
BMI,8-K earnings,2026-07-22 08:32:50-04:00,pre-market,145.87,146.00999450683594,0.0009597210313014859,57.166666666666664,False,,,False,True,200.16666666666666,False,,,False,False,,False,,,False,False,
BMNR,8-K reg-FD,2026-07-27 08:45:40-04:00,pre-market,15.8215,16.969999313354492,0.07259105099734486,44.333333333333336,True,49.333333333333336,0.7259105099734486,False,False,,False,,,False,False,,False,,,False,False,
BMNR,insider Form 4,2026-07-24 19:14:09-04:00,after-hours,15.8215,16.969999313354492,0.07259105099734486,3735.85,True,3740.85,0.7259105099734486,False,False,,False,,,False,False,,False,,,False,False,
BMNR,insider Form 4,2026-07-24 19:11:09-04:00,after-hours,15.8215,16.969999313354492,0.07259105099734486,3738.85,True,3743.85,0.7259105099734486,False,False,,False,,,False,False,,False,,,False,False,
BMNR,insider Form 4,2026-07-24 19:07:10-04:00,after-hours,15.8215,16.969999313354492,0.07259105099734486,3742.8333333333335,True,3747.8333333333335,0.7259105099734486,False,False,,False,,,False,False,,False,,,False,False,
BMNR,insider Form 4,2026-07-24 19:03:58-04:00,after-hours,15.8215,16.969999313354492,0.07259105099734486,3746.0333333333333,True,3751.0333333333333,0.7259105099734486,False,False,,False,,,False,False,,False,,,False,False,
BMNR,insider Form 4,2026-07-24 19:01:29-04:00,after-hours,15.8215,16.969999313354492,0.07259105099734486,3748.516666666667,True,3753.516666666667,0.7259105099734486,False,False,,False,,,False,False,,False,,,False,False,
BMNR,8-K reg-FD,2026-07-20 08:45:42-04:00,pre-market,15.680000305175781,16.06999969482422,0.024872409570024345,44.3,True,2925.3,0.24872409570024345,False,False,,False,,,False,False,,False,,,False,False,
BMNR,8-K reg-FD,2026-07-16 08:45:25-04:00,pre-market,15.805000305175781,15.75,-0.0034799306620557635,44.583333333333336,True,8688.583333333334,-0.034799306620557635,False,False,,False,,,False,False,,False,,,False,False,
BMNR,periodic 10-Q/K,2026-07-14 16:15:37-04:00,after-hours,16.290000915527344,16.899999618530273,0.037446204341307965,1034.3833333333334,False,,,False,False,,False,,,False,False,,False,,,False,False,
BMNR,8-K reg-FD,2026-07-13 08:45:24-04:00,pre-market,14.960000038146973,14.770000457763672,-0.012700506677728263,44.6,True,2924.6,-0.12700506677728263,False,False,,False,,,False,False,,False,,,False,False,
BMNR,8-K reg-FD,2026-07-06 08:45:42-04:00,pre-market,14.37,14.609999656677246,0.016701437486238424,44.3,True,200.3,0.16701437486238424,False,False,,False,,,False,False,,False,,,False,False,
BMRC,insider Form 4,2026-07-28 15:13:28-04:00,regular,29.165000915527344,29.18000030517578,0.0005142941600406736,0.5333333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
BMRC,insider Form 4,2026-07-28 14:57:38-04:00,regular,29.030000686645508,29.030000686645508,0.0,0.36666666666666664,False,,,False,False,,False,,,False,False,,False,,,False,False,
BMRC,insider Form 4,2026-07-28 14:40:57-04:00,regular,29.079999923706055,29.075000762939453,-0.00017191061828458754,6.05,False,,,False,False,,False,,,False,False,,False,,,False,False,
BMRC,insider Form 4,2026-07-28 14:23:34-04:00,regular,29.06999969482422,29.06999969482422,0.0,0.43333333333333335,False,,,False,False,,False,,,False,False,,False,,,False,False,
BMRC,insider Form 4,2026-07-28 13:58:17-04:00,regular,29.25,29.270000457763672,0.0006837763338007896,1.7166666666666666,False,,,False,False,,False,,,False,False,,False,,,False,False,
BMRC,insider Form 4,2026-07-28 13:51:18-04:00,regular,29.30500030517578,29.299999237060547,-0.0001706557946818954,0.7,False,,,False,False,,False,,,False,False,,False,,,False,False,
BMRC,insider Form 4,2026-07-28 13:41:02-04:00,regular,29.200000762939453,29.125,-0.0025685192116379207,0.9666666666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
BMRC,8-K earnings,2026-07-27 08:33:53-04:00,pre-market,28.77,29.979999542236328,0.04205768308085944,56.11666666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
BMRC,8-K other event,2026-07-02 15:07:01-04:00,regular,28.239999771118164,28.209999084472656,-0.001062347269428443,2.9833333333333334,False,,,False,False,,False,,,False,False,,False,,,False,False,
BNAI,passive 13G,2026-07-27 16:25:27-04:00,after-hours,12.114999771118164,12.130000114440918,0.0012381629059965427,1024.55,False,,,False,False,,False,,,False,False,,False,,,False,False,
BNAI,8-K earnings,2026-07-27 08:45:40-04:00,pre-market,11.16,11.859999656677246,0.06272398357322984,44.333333333333336,True,45.333333333333336,0.6272398357322984,False,False,,False,,,False,False,,False,,,False,False,
BNAI,8-K dilution,2026-07-24 08:54:33-04:00,pre-market,10.595000267028809,10.779999732971191,0.017461015694175464,35.45,True,4355.45,0.17461015694175464,False,False,,True,4370.45,0.08730507847087732,False,False,,False,,,False,False,
BNAI,8-K officer change,2026-07-17 12:10:15-04:00,regular,11.640000343322754,11.75,0.009450142047491283,1.75,True,14254.75,0.09450142047491283,False,True,8579.75,False,,,False,False,,False,,,False,False,
BNAI,8-K officer change,2026-07-13 06:15:11-04:00,pre-market,13.979999542236328,14.119999885559082,0.010014331037693225,194.81666666666666,False,,,False,True,560.8166666666667,False,,,False,True,5965.816666666667,False,,,False,False,
BNBX,8-K delisting,2026-07-13 08:05:36-04:00,pre-market,0.3769,0.17100000381469727,-0.5462987428636316,84.4,False,,,False,True,84.4,False,,,False,True,84.4,False,,,False,True,84.4
BNBX,8-K material agreement,2026-07-02 16:10:37-04:00,after-hours,0.34630000591278076,0.3449000120162964,-0.004042719816865881,5359.383333333333,False,,,False,True,15439.383333333333,False,,,False,True,15439.383333333333,False,,,False,True,15439.383333333333
BNC,8-K material agreement,2026-07-24 16:05:14-04:00,after-hours,2.7950000762939453,2.875,0.028622512172568948,3924.766666666667,False,,,False,True,7182.766666666666,False,,,False,False,,False,,,False,False,
BNC,insider Form 4,2026-07-10 20:48:52-04:00,closed,2.9000000953674316,2.940000057220459,0.01379308984055716,3641.133333333333,False,,,False,True,26828.133333333335,False,,,False,False,,False,,,False,False,
BNC,insider Form 4,2026-07-08 16:15:19-04:00,after-hours,2.634999990463257,2.694999933242798,0.02277037684884098,1034.6833333333334,True,2474.6833333333334,0.22770376848840979,False,False,,False,,,False,False,,False,,,False,False,
BNC,insider Form 4,2026-07-06 17:33:53-04:00,after-hours,2.7699999809265137,2.8350000381469727,0.023465724789903275,956.1166666666667,True,5309.116666666667,0.23465724789903275,False,True,33022.11666666667,False,,,False,False,,False,,,False,False,
BNED,insider Form 4,2026-07-21 11:45:34-04:00,regular,12.475000381469727,12.475000381469727,0.0,0.43333333333333335,False,,,False,False,,False,,,False,False,,False,,,False,False,
BNED,insider Form 4,2026-07-17 14:50:14-04:00,regular,12.520000457763672,12.550000190734863,0.0023961447183964424,8.766666666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
BNED,insider Form 4,2026-07-14 13:38:05-04:00,regular,12.350000381469727,12.335000038146973,-0.0012146026606817406,0.9166666666666666,False,,,False,False,,False,,,False,False,,False,,,False,False,
BNED,insider Form 4,2026-07-14 13:37:40-04:00,regular,12.350000381469727,12.335000038146973,-0.0012146026606817406,1.3333333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
BNED,insider Form 4,2026-07-14 13:37:12-04:00,regular,12.350000381469727,12.335000038146973,-0.0012146026606817406,1.8,False,,,False,False,,False,,,False,False,,False,,,False,False,
BNED,insider Form 4,2026-07-14 13:36:34-04:00,regular,12.295000076293945,12.350000381469727,0.004473387949124774,0.43333333333333335,False,,,False,False,,False,,,False,False,,False,,,False,False,
BNED,insider Form 4,2026-07-10 15:13:55-04:00,regular,12.630000114440918,12.635000228881836,0.00039589187613708887,2.0833333333333335,False,,,False,False,,False,,,False,False,,False,,,False,False,
BNED,insider Form 4,2026-07-10 15:13:00-04:00,regular,12.630000114440918,12.635000228881836,0.00039589187613708887,3.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
BNED,insider Form 4,2026-07-10 15:12:43-04:00,regular,12.630000114440918,12.635000228881836,0.00039589187613708887,3.283333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
BNED,periodic 10-Q/K,2026-07-09 16:15:49-04:00,after-hours,11.42,11.970000267028809,0.04816114422318818,1034.1833333333334,True,1132.1833333333334,0.4816114422318818,False,False,,False,,,False,False,,False,,,False,False,
BNED,8-K earnings,2026-07-09 16:12:53-04:00,after-hours,11.42,11.970000267028809,0.04816114422318818,1037.1166666666666,True,1135.1166666666666,0.4816114422318818,False,False,,False,,,False,False,,False,,,False,False,
BNED,insider Form 4,2026-07-08 17:34:42-04:00,after-hours,11.65,11.6899995803833,0.0034334403762490417,955.3,True,2494.3,0.03433440376249042,False,False,,False,,,False,False,,False,,,False,False,
BNED,activist 13D,2026-07-08 17:24:34-04:00,after-hours,11.65,11.6899995803833,0.0034334403762490417,965.4333333333333,True,2504.4333333333334,0.03433440376249042,False,False,,False,,,False,False,,False,,,False,False,
BNED,insider Form 4,2026-07-07 14:27:15-04:00,regular,11.460000038146973,11.475000381469727,0.0013089304775586452,0.75,True,4121.75,0.013089304775586452,False,False,,False,,,False,False,,False,,,False,False,
BNED,insider Form 4,2026-07-06 16:11:42-04:00,after-hours,11.47,11.657999992370605,0.016390583467358777,1038.3,True,5457.3,0.16390583467358777,False,False,,False,,,False,False,,False,,,False,False,
BNL,8-K reg-FD,2026-07-08 06:38:29-04:00,pre-market,21.4,21.350000381469727,-0.0023364307724426103,171.51666666666668,False,,,False,False,,False,,,False,False,,False,,,False,False,
BNL,8-K reg-FD,2026-07-02 16:25:20-04:00,after-hours,21.25,21.25,0.0,5344.666666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
BOH,periodic 10-Q/K,2026-07-27 19:27:46-04:00,after-hours,80.02,80.56999969482422,0.006873277865836247,842.2333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
BOH,8-K earnings,2026-07-27 09:00:32-04:00,pre-market,83.97,84.16000366210938,0.0022627564857613525,29.466666666666665,False,,,False,False,,False,,,False,False,,False,,,False,False,
BOH,insider Form 4,2026-07-21 16:56:20-04:00,after-hours,84.4,84.61000061035156,0.0024881588904213103,993.6666666666666,False,,,False,False,,False,,,False,False,,False,,,False,False,
BOKF,insider Form 4,2026-07-27 17:40:03-04:00,after-hours,141.13,141.91000366210938,0.005526845193150942,949.95,False,,,False,False,,False,,,False,False,,False,,,False,False,
BOKF,8-K earnings,2026-07-20 16:14:50-04:00,after-hours,140.5500030517578,140.47000122070312,-0.0005692054736222696,1035.1666666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
BOKF,insider Form 4,2026-07-14 12:46:45-04:00,regular,138.52000427246094,138.42999267578125,-0.0006498093697906437,1.25,False,,,False,False,,False,,,False,False,,False,,,False,False,
BOKF,insider Form 4,2026-07-14 12:41:29-04:00,regular,138.53500366210938,138.52999877929688,-3.61272074219654e-05,1.5166666666666666,False,,,False,False,,False,,,False,False,,False,,,False,False,
BOKF,insider Form 4,2026-07-14 12:37:31-04:00,regular,138.53500366210938,138.52999877929688,-3.61272074219654e-05,5.483333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
BOKF,insider Form 4,2026-07-14 12:33:54-04:00,regular,138.42999267578125,138.53500366210938,0.0007585855080847193,1.1,False,,,False,False,,False,,,False,False,,False,,,False,False,
BOKF,insider Form 4,2026-07-14 12:30:25-04:00,regular,138.4199981689453,138.42999267578125,7.220421158904422e-05,0.5833333333333334,False,,,False,False,,False,,,False,False,,False,,,False,False,
BOKF,insider Form 4,2026-07-14 12:25:07-04:00,regular,138.6199951171875,138.3699951171875,-0.0018034916231864928,1.8833333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
BOKF,insider Form 4,2026-07-14 12:16:11-04:00,regular,138.6199951171875,138.3699951171875,-0.0018034916231864928,10.816666666666666,False,,,False,False,,False,,,False,False,,False,,,False,False,
BOKF,insider Form 4,2026-07-14 12:12:21-04:00,regular,138.47999572753906,138.42999267578125,-0.00036108501805698356,0.65,False,,,False,False,,False,,,False,False,,False,,,False,False,
BOKF,insider Form 4,2026-07-14 12:05:57-04:00,regular,138.33999633789062,138.47999572753906,0.0010119950365365948,0.05,False,,,False,False,,False,,,False,False,,False,,,False,False,
BOKF,insider Form 4,2026-07-14 11:59:42-04:00,regular,138.3249969482422,138.33999633789062,0.00010843585743258721,4.3,False,,,False,False,,False,,,False,False,,False,,,False,False,
BOKF,insider Form 4,2026-07-14 11:53:55-04:00,regular,138.07000732421875,138.3249969482422,0.0018468140109868525,5.083333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
BOKF,insider Form 4,2026-07-14 11:46:42-04:00,regular,137.8249969482422,138.07000732421875,0.0017776918657836926,0.3,False,,,False,False,,False,,,False,False,,False,,,False,False,
BOKF,insider Form 4,2026-07-14 11:41:04-04:00,regular,137.97000122070312,137.7899932861328,-0.0013046889394627836,1.9333333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
BOX,insider Form 4,2026-07-22 16:30:04-04:00,after-hours,28.45,28.75,0.010544815465729274,1019.9333333333333,True,8315.933333333332,0.10544815465729274,False,False,,False,,,False,False,,False,,,False,False,
BOX,insider Form 4,2026-07-21 16:01:20-04:00,after-hours,29.94,30.165000915527344,0.007515060638855875,1048.6666666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
BOX,insider Form 4,2026-07-10 18:11:37-04:00,after-hours,28.64,29.170000076293945,0.018505589256073485,3798.383333333333,True,8373.383333333333,0.18505589256073485,False,False,,False,,,False,False,,False,,,False,False,
BOX,insider Form 4,2026-07-10 18:08:06-04:00,after-hours,28.64,29.170000076293945,0.018505589256073485,3801.9,True,8376.9,0.18505589256073485,False,False,,False,,,False,False,,False,,,False,False,
BOX,insider Form 4,2026-07-10 10:37:51-04:00,regular,28.854999542236328,28.895000457763672,0.0013862733031340113,0.15,True,8857.15,0.013862733031340113,False,False,,False,,,False,False,,False,,,False,False,
BOX,insider Form 4,2026-07-08 16:03:15-04:00,after-hours,28.88,28.06999969482422,-0.028047101979770783,1046.75,True,11418.75,-0.28047101979770783,False,False,,False,,,False,False,,False,,,False,False,
BPOP,insider Form 4,2026-07-23 13:56:05-04:00,regular,172.14999389648438,172.1300048828125,-0.00011611393773203194,1.9166666666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
BPOP,8-K other event,2026-07-23 08:10:48-04:00,pre-market,173.89,175.1199951171875,0.007073409150540666,79.2,False,,,False,False,,False,,,False,False,,False,,,False,False,
BPOP,8-K officer change,2026-07-23 08:08:30-04:00,pre-market,173.89,175.1199951171875,0.007073409150540666,81.5,False,,,False,False,,False,,,False,False,,False,,,False,False,
BPOP,8-K earnings,2026-07-23 08:00:55-04:00,pre-market,173.89,175.1199951171875,0.007073409150540666,89.08333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
BPOP,insider Form 4,2026-07-06 19:20:16-04:00,after-hours,168.67999267578125,169.33999633789062,0.0039127560515013204,849.7333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
BPOP,insider Form 4,2026-07-06 08:42:59-04:00,pre-market,167.2899932861328,167.3800048828125,0.0005380572675721673,47.016666666666666,False,,,False,False,,False,,,False,False,,False,,,False,False,
BPOP,insider Form 4,2026-07-06 08:35:43-04:00,pre-market,167.2899932861328,167.3800048828125,0.0005380572675721673,54.28333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
BPOP,insider Form 4,2026-07-06 08:35:07-04:00,pre-market,167.2899932861328,167.3800048828125,0.0005380572675721673,54.88333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
BPOP,insider Form 4,2026-07-06 08:34:40-04:00,pre-market,167.2899932861328,167.3800048828125,0.0005380572675721673,55.333333333333336,False,,,False,False,,False,,,False,False,,False,,,False,False,
BPOP,insider Form 4,2026-07-06 08:34:16-04:00,pre-market,167.2899932861328,167.3800048828125,0.0005380572675721673,55.733333333333334,False,,,False,False,,False,,,False,False,,False,,,False,False,
BPOP,insider Form 4,2026-07-02 16:21:37-04:00,after-hours,167.2899932861328,167.3800048828125,0.0005380572675721673,5348.383333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
BPOP,insider Form 4,2026-07-02 16:21:06-04:00,after-hours,167.2899932861328,167.3800048828125,0.0005380572675721673,5348.9,False,,,False,False,,False,,,False,False,,False,,,False,False,
BPOP,insider Form 4,2026-07-02 16:20:12-04:00,after-hours,167.2899932861328,167.3800048828125,0.0005380572675721673,5349.8,False,,,False,False,,False,,,False,False,,False,,,False,False,
BPOP,insider Form 4,2026-07-02 16:19:17-04:00,after-hours,167.2899932861328,167.3800048828125,0.0005380572675721673,5350.716666666666,False,,,False,False,,False,,,False,False,,False,,,False,False,
BPOP,insider Form 4,2026-07-02 14:10:25-04:00,regular,165.89999389648438,166.0500030517578,0.0009042143507673739,1.5833333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
BPRN,8-K earnings,2026-07-23 16:00:15-04:00,after-hours,37.79999923706055,39.0,0.031746052570364336,1059.75,True,5369.75,0.31746052570364336,False,False,,False,,,False,False,,False,,,False,False,
BPRN,8-K other event,2026-07-22 16:00:13-04:00,after-hours,37.540000915527344,37.56999969482422,0.0007991150390320723,1049.7833333333333,True,6809.783333333334,0.007991150390320723,False,False,,False,,,False,False,,False,,,False,False,
BPTH,8-K dilution,2026-07-16 13:56:43-04:00,regular,0.03750000149011612,0.03750000149011612,0.0,33.28333333333333,True,8692.283333333333,0.0,False,False,,True,8692.283333333333,0.0,False,False,,False,,,False,False,
BRBR,8-K officer change,2026-07-08 17:01:14-04:00,after-hours,13.18,13.300000190734863,0.009104718568654357,988.7666666666667,False,,,False,True,12508.766666666666,False,,,False,False,,False,,,False,False,
BRBR,insider Form 4,2026-07-06 17:29:23-04:00,after-hours,13.45,13.880000114440918,0.03197026873166675,960.6166666666667,False,,,False,True,3859.616666666667,False,,,False,False,,False,,,False,False,
BRBR,insider Form 4,2026-07-06 17:29:17-04:00,after-hours,13.45,13.880000114440918,0.03197026873166675,960.7166666666667,False,,,False,True,3859.7166666666667,False,,,False,False,,False,,,False,False,
BRBR,insider Form 4,2026-07-06 17:29:11-04:00,after-hours,13.45,13.880000114440918,0.03197026873166675,960.8166666666667,False,,,False,True,3859.8166666666666,False,,,False,False,,False,,,False,False,
BRBR,insider Form 4,2026-07-06 17:29:04-04:00,after-hours,13.45,13.880000114440918,0.03197026873166675,960.9333333333333,False,,,False,True,3859.9333333333334,False,,,False,False,,False,,,False,False,
BRBR,insider Form 4,2026-07-06 17:28:57-04:00,after-hours,13.45,13.880000114440918,0.03197026873166675,961.05,False,,,False,True,3860.05,False,,,False,False,,False,,,False,False,
BRBR,insider Form 4,2026-07-06 17:28:51-04:00,after-hours,13.45,13.880000114440918,0.03197026873166675,961.15,False,,,False,True,3860.15,False,,,False,False,,False,,,False,False,
BRBR,insider Form 4,2026-07-06 17:28:45-04:00,after-hours,13.45,13.880000114440918,0.03197026873166675,961.25,False,,,False,True,3860.25,False,,,False,False,,False,,,False,False,
BRBS,8-K earnings,2026-07-28 17:15:15-04:00,after-hours,3.58,3.5399999618530273,-0.011173195013120862,974.75,False,,,False,False,,False,,,False,False,,False,,,False,False,
BRBS,insider Form 4,2026-07-07 17:30:31-04:00,after-hours,3.46,3.452500104904175,-0.00216759973867775,959.4833333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
BRBS,insider Form 4,2026-07-07 17:30:17-04:00,after-hours,3.46,3.452500104904175,-0.00216759973867775,959.7166666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
BRBS,insider Form 4,2026-07-07 17:29:59-04:00,after-hours,3.46,3.452500104904175,-0.00216759973867775,960.0166666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
BRBS,insider Form 4,2026-07-07 17:29:30-04:00,after-hours,3.46,3.452500104904175,-0.00216759973867775,960.5,False,,,False,False,,False,,,False,False,,False,,,False,False,
BRBS,insider Form 4,2026-07-07 17:28:15-04:00,after-hours,3.46,3.452500104904175,-0.00216759973867775,961.75,False,,,False,False,,False,,,False,False,,False,,,False,False,
BRBS,insider Form 4,2026-07-07 17:28:01-04:00,after-hours,3.46,3.452500104904175,-0.00216759973867775,961.9833333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
BRBS,insider Form 4,2026-07-07 17:27:47-04:00,after-hours,3.46,3.452500104904175,-0.00216759973867775,962.2166666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
BRLS,passive 13G,2026-07-10 12:25:13-04:00,regular,1.0199999809265137,0.9957000017166138,-0.023823509474801274,15.783333333333333,True,5912.783333333334,-0.23823509474801274,False,True,7142.783333333334,True,5912.783333333334,-0.11911754737400637,False,True,7143.783333333334,False,,,False,False,
BRLS,8-K delisting,2026-07-08 16:15:14-04:00,after-hours,1.065999984741211,1.0500999689102173,-0.014915587296986388,1042.7666666666667,True,8562.766666666666,-0.14915587296986388,False,True,9780.766666666666,False,,,False,True,9793.766666666666,False,,,False,False,
BRO,periodic 10-Q/K,2026-07-27 17:06:11-04:00,after-hours,69.7,70.0,0.00430416068866557,983.8166666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
BRO,8-K earnings,2026-07-27 17:03:54-04:00,after-hours,69.7,70.0,0.00430416068866557,986.1,False,,,False,False,,False,,,False,False,,False,,,False,False,
BRR,8-K other event,2026-07-21 17:01:34-04:00,after-hours,2.0,2.0076000690460205,0.003800034523010254,988.4333333333333,False,,,False,True,3878.4333333333334,False,,,False,False,,False,,,False,False,
BRR,insider Form 4,2026-07-16 16:16:00-04:00,after-hours,2.0,1.975000023841858,-0.012499988079071045,1034.0,False,,,False,True,11124.0,False,,,False,False,,False,,,False,False,
BRR,8-K officer change,2026-07-16 16:05:45-04:00,after-hours,2.0,1.975000023841858,-0.012499988079071045,1044.25,False,,,False,True,11134.25,False,,,False,False,,False,,,False,False,
BRR,insider Form 4,2026-07-08 16:05:26-04:00,after-hours,1.4950000047683716,1.5020999908447266,0.004749154550976131,1044.5666666666666,True,7085.566666666667,0.04749154550976131,False,False,,True,8244.566666666668,0.023745772754880656,False,False,,False,,,False,False,
BRR,insider Form 4,2026-07-06 15:43:24-04:00,regular,1.6449999809265137,1.6449999809265137,0.0,2.6,True,11146.6,0.0,False,True,2617.6,True,11252.6,0.0,False,False,,False,,,False,False,
BRSP,8-K earnings,2026-07-28 16:18:43-04:00,after-hours,5.24,5.190000057220459,-0.00954197381288957,1031.2833333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
BRT,8-K other event,2026-07-08 16:13:29-04:00,after-hours,14.97,15.239999771118164,0.018036056854920712,1036.5166666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
BRX,periodic 10-Q/K,2026-07-27 16:04:12-04:00,after-hours,32.35,31.950000762939453,-0.01236473684885775,1045.8,False,,,False,False,,False,,,False,False,,False,,,False,False,
BRX,8-K earnings,2026-07-27 16:03:37-04:00,after-hours,32.35,31.950000762939453,-0.01236473684885775,1046.3833333333334,False,,,False,False,,False,,,False,False,,False,,,False,False,
BSET,8-K other event,2026-07-17 09:32:01-04:00,regular,21.875,22.059999465942383,0.008457118443080391,8.983333333333333,False,,,False,True,8709.983333333334,False,,,False,False,,False,,,False,False,
BSRR,8-K earnings,2026-07-27 09:15:18-04:00,pre-market,41.97999954223633,40.65999984741211,-0.0314435376183404,14.7,False,,,False,False,,False,,,False,False,,False,,,False,False,
BSRR,8-K reg-FD,2026-07-27 09:00:20-04:00,pre-market,41.97999954223633,40.65999984741211,-0.0314435376183404,29.666666666666668,False,,,False,False,,False,,,False,False,,False,,,False,False,
BSRR,8-K other event,2026-07-27 08:41:46-04:00,pre-market,41.97999954223633,40.65999984741211,-0.0314435376183404,48.233333333333334,False,,,False,False,,False,,,False,False,,False,,,False,False,
BSRR,8-K other event,2026-07-24 09:00:09-04:00,pre-market,41.58000183105469,42.220001220703125,0.015392000035229447,29.85,False,,,False,False,,False,,,False,False,,False,,,False,False,
BSVN,insider Form 4,2026-07-23 09:03:02-04:00,pre-market,48.25,47.834999084472656,-0.00860105524409005,31.966666666666665,False,,,False,False,,False,,,False,False,,False,,,False,False,
BSVN,insider Form 4,2026-07-23 09:01:25-04:00,pre-market,48.25,47.834999084472656,-0.00860105524409005,33.583333333333336,False,,,False,False,,False,,,False,False,,False,,,False,False,
BSVN,insider Form 4,2026-07-22 16:31:56-04:00,after-hours,48.25,47.834999084472656,-0.00860105524409005,1023.0666666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
BSVN,insider Form 4,2026-07-21 16:26:12-04:00,after-hours,49.470001220703125,48.75,-0.014554299634862433,1031.8,False,,,False,False,,False,,,False,False,,False,,,False,False,
BSVN,8-K earnings,2026-07-16 08:00:35-04:00,pre-market,51.8,51.0,-0.015444015444015413,98.41666666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
BSVN,8-K material agreement,2026-07-02 17:00:39-04:00,after-hours,49.70000076293945,49.400001525878906,-0.006036201860267432,5309.35,False,,,False,False,,False,,,False,False,,False,,,False,False,
BURU,passive 13G,2026-07-23 18:04:15-04:00,after-hours,0.07270000129938126,0.0430000014603138,-0.4085281885589215,5246.75,False,,,False,True,5246.75,False,,,False,True,5246.75,False,,,False,True,6733.75
BURU,passive 13G,2026-07-22 14:58:37-04:00,regular,0.07270000129938126,0.0430000014603138,-0.4085281885589215,6872.383333333333,False,,,False,True,6872.383333333333,False,,,False,True,6872.383333333333,False,,,False,True,8359.383333333333
BURU,8-K material agreement,2026-07-21 17:10:15-04:00,after-hours,0.07270000129938126,0.0430000014603138,-0.4085281885589215,8180.75,False,,,False,True,8180.75,False,,,False,True,8180.75,False,,,False,True,9667.75
BURU,offering/dilution,2026-07-17 09:00:15-04:00,pre-market,0.1184,0.11999999731779099,0.0135134908597212,29.75,False,,,False,True,122.75,False,,,False,True,124.75,False,,,False,True,14430.75
BURU,offering/dilution,2026-07-13 06:59:59-04:00,pre-market,0.1508,0.13500000536441803,-0.10477450023595469,150.01666666666668,False,,,False,True,150.01666666666668,False,,,False,True,341.01666666666665,False,,,False,True,6025.016666666666
BUSE,8-K earnings,2026-07-28 17:01:25-04:00,after-hours,30.219999313354492,30.05500030517578,-0.00545992759522651,988.5833333333334,False,,,False,False,,False,,,False,False,,False,,,False,False,
BUSE,insider Form 4,2026-07-17 10:00:08-04:00,regular,30.203500747680664,30.209999084472656,0.0002151517748316678,0.8666666666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
BUSE,insider Form 4,2026-07-15 10:39:09-04:00,regular,29.200000762939453,29.2549991607666,0.0018835067256899318,0.85,False,,,False,False,,False,,,False,False,,False,,,False,False,
BUSE,8-K officer change,2026-07-14 17:06:25-04:00,after-hours,29.315000534057617,29.415000915527344,0.0034112358740552295,983.5833333333334,False,,,False,False,,False,,,False,False,,False,,,False,False,
